source,comment,Product,date
Amazon,Arrived fresh as if I purchased them from my local grocery store.,A,2020-10-01 00:00:00.000000
Amazon,Very moist and fresh,A,2021-03-18 00:00:00.000000
Amazon,I ate the whole thing and I'm a diabetic !!,A,2020-10-06 00:00:00.000000
Amazon,Freshness,A,2021-06-02 00:00:00.000000
Amazon,Great taste,A,2020-08-17 00:00:00.000000
Amazon,Good price,A,2021-04-01 00:00:00.000000
Amazon,"What can I say but, I love Oreo's. Like the potato chip commercial says: You can eat just one.",A,2020-04-18 00:00:00.000000
Amazon,Taste great. Wish they put more of the white cream in the middle.,A,2020-08-02 00:00:00.000000
Amazon,Perfect delivery great service and delicious cookies,A,2020-12-03 00:00:00.000000
Amazon,Always good and good buy 3 set,A,2020-11-14 00:00:00.000000
Amazon,Good value,A,2021-04-02 00:00:00.000000
Amazon,Oreo came well packaged & in tact. Good price for the amount.,A,2020-08-03 00:00:00.000000
Amazon,"Just going to say this, ""Who doesn't love Oreos?"" 😁",A,2020-09-15 00:00:00.000000
Amazon,Bought these for my pregnant bff for her cravings. She had plenty to get her through those rough days.,A,2020-04-04 00:00:00.000000
Amazon,Would buy again,A,2021-02-15 00:00:00.000000
Amazon,Taste so good,A,2021-02-22 00:00:00.000000
Amazon,Exactly what I ordered !,A,2020-12-30 00:00:00.000000
Amazon,Delicious,A,2021-04-03 00:00:00.000000
Amazon,Oh how I've missed eating these. Taste just like I remembered.,A,2020-08-10 00:00:00.000000
Amazon,"My cookies all showed up busted to hell.  But it was a bad day today, and my fat ass is going to eat them anyways.  Lol.They are making my day ton better 😀",A,2020-07-02 00:00:00.000000
Amazon,Really good because worried about reviews. Came packaged in nabisco box over amazon box.,A,2020-06-13 00:00:00.000000
Amazon,they was bussen,A,2021-02-10 00:00:00.000000
Amazon,"If you like Oreos, you like them. Super sweet chocolaty cookie. Best with milk.",A,2020-05-20 00:00:00.000000
Amazon,These Cookies are a taste of chocolate Heaven! Diet food is good but these taste Far Better!,A,2020-04-20 00:00:00.000000
Amazon,"Everybody loves Oreos. So do we. However ,almost every cookie was broken in unopened packages.",A,2020-05-04 00:00:00.000000
Amazon,Delicious- duh,A,2021-02-17 00:00:00.000000
Amazon,Good buy,A,2021-02-12 00:00:00.000000
Amazon,Send these to my nephew when the quarantine began and he absolutely loved it.,A,2020-04-21 00:00:00.000000
Amazon,Good,A,2021-02-24 00:00:00.000000
Amazon,"Instead of a three-pack of Oreos, I got a mixed three pack of Chips Ahoy, Nutter Butters, and Oreos.  I'm not going to return it because that's too much of a pain these days.",A,2020-05-11 00:00:00.000000
Amazon,I was extremely impressed because I didn't have any broken cookies.,A,2020-06-09 00:00:00.000000
Amazon,they were yummy  I ate them all,A,2020-07-22 00:00:00.000000
Amazon,My daughter was stoked when these showed up! They’re Oreos. Enough said. :),A,2020-05-04 00:00:00.000000
Amazon,There oreos do i need to say more,A,2020-07-23 00:00:00.000000
Amazon,I love oreos and I couldn't help myself,A,2020-07-16 00:00:00.000000
Amazon,Great condition when it arrived.  Cookies are delicious.,A,2020-06-26 00:00:00.000000
Amazon,Good ass deal!!!,A,2020-12-02 00:00:00.000000
Amazon,Better then from the store because they came right to my door!!,A,2020-05-12 00:00:00.000000
Amazon,Gresh. What I expected,A,2020-11-05 00:00:00.000000
Amazon,Who dosnt like Oreos,A,2020-11-03 00:00:00.000000
Amazon,Flavor is excellent...typical Oreo.  But these cookies are old & very crumbly.,A,2021-04-28 00:00:00.000000
Amazon,Sent to college grandkids.,A,2020-10-21 00:00:00.000000
Amazon,"Next time I will just buy them in store, 75% of them were crushed.",A,2022-05-20 00:00:00.000000
Amazon,Got the oreos! Just would've been nice if they'd been wrapped a certain way for shipping purposes. I could hear broken cookies when I removed the packages from the box. Fresh though...,A,2020-05-20 00:00:00.000000
Amazon,Best Cookies Ever,A,2020-11-12 00:00:00.000000
Amazon,Yummy,A,2021-01-05 00:00:00.000000
Amazon,"I only got one package of the cookies. My fault for not contacting, but i did forget.This should be 3 packs of cookies, so if you get less, contact them, unlike i did(not).The one pack of cookies were fresh and yummy.",A,2022-12-15 00:00:00.000000
Amazon,The cookies have  an expiration date of March 2021. I am not happy about that.,A,2021-02-05 00:00:00.000000
Amazon,Me,A,2021-01-02 00:00:00.000000
Amazon,I love oreos this is a great Value,A,2020-06-17 00:00:00.000000
Amazon,"Good quality, fast shipping thank you!",A,2020-08-14 00:00:00.000000
Amazon,Arrived fresh and on time,A,2020-08-19 00:00:00.000000
Amazon,I should have known from the price that it was possibly an older package. They were stale when they arrived but not outdated.,A,2020-10-05 00:00:00.000000
Amazon,Quite of few cookies broken up in their packages.,A,2022-06-19 00:00:00.000000
Amazon,The flavor not quite right.may be because of origin not made in the U.S.😟,A,2021-03-15 00:00:00.000000
Amazon,Will definitely order again 😁,A,2020-08-06 00:00:00.000000
Amazon,Good value,A,2020-11-02 00:00:00.000000
Amazon,"Fat shipping great price, items arrived in tact. Will buy agin.",A,2020-03-06 00:00:00.000000
Amazon,"Thank youI did get my order, of cookies",A,2020-04-17 00:00:00.000000
Amazon,As described,A,2020-10-22 00:00:00.000000
Amazon,It's Oreo's great,A,2020-09-18 00:00:00.000000
Amazon,Love Oreos,A,2020-10-10 00:00:00.000000
Amazon,Great value,A,2020-10-13 00:00:00.000000
Amazon,Great buy,A,2020-10-13 00:00:00.000000
Amazon,Just yummy! 💜,A,2020-09-06 00:00:00.000000
Amazon,Great packaged cookies,A,2020-09-06 00:00:00.000000
Amazon,I would buy again,A,2020-08-07 00:00:00.000000
Amazon,Good fresh,A,2020-09-28 00:00:00.000000
Amazon,Taste great.,A,2020-09-05 00:00:00.000000
Amazon,Love oreos,A,2020-09-13 00:00:00.000000
Amazon,Always better. To buy in bulk,A,2020-05-16 00:00:00.000000
Amazon,"Fresh ,Thank you!",A,2020-08-06 00:00:00.000000
Amazon,I alway's like these guys!,A,2020-05-12 00:00:00.000000
Amazon,very good productexcellent taste,A,2020-06-06 00:00:00.000000
Amazon,Good stuff!,A,2020-09-01 00:00:00.000000
Amazon,I like all of them,A,2020-06-04 00:00:00.000000
Amazon,Great deal,A,2020-08-26 00:00:00.000000
Amazon,❤❤❤,A,2020-09-23 00:00:00.000000
Amazon,Most cookies were crushed :(,A,2021-06-13 00:00:00.000000
Amazon,Like,A,2020-09-19 00:00:00.000000
Amazon,Yummmm,A,2020-09-05 00:00:00.000000
Amazon,Like,A,2020-08-27 00:00:00.000000
Amazon,Great product and very fast shipper,A,2020-04-03 00:00:00.000000
Amazon,BARGAIN DEAL,A,2020-07-22 00:00:00.000000
Amazon,Good,A,2020-08-11 00:00:00.000000
Amazon,All 3 packages are old and stale cookies. Highly disappointed to get obviously out of date cookies. They are in piece's as well as being stale. They taste awful. None of them have any Best By date on the packages. I have bought these more than once and I have never in countered a problem with them. But I'm not going to be purchasing the cookies again as I was told that there's nothing that anyone can do to reimburse me for the order.,A,2021-08-14 00:00:00.000000
Amazon,"All three packs were crushed to bits!!!! No bubble packing or anything. I suspect they were crushed prior, to being packed.",A,2020-05-13 00:00:00.000000
Amazon,I was suppose to get 3 Oreo packs. I got 2 Oreo And one chip ahoy. No o one eats chip ahoy.,A,2020-04-19 00:00:00.000000
Amazon,Happy with delivery.,A,2020-04-30 00:00:00.000000
Amazon,The description says 3 packs of  oreosbut ai was sent two packs of Oreos and one Chips Ahoy.,A,2020-04-30 00:00:00.000000
Amazon,"The actual flavor was OK but the eating experience was ruined by the cookies either being broken, or falling apart in my hand. All 3 boxes were like that!",A,2021-08-15 00:00:00.000000
Amazon,Great Service!!!!!,A,2020-04-29 00:00:00.000000
Amazon,Yummy,A,2020-05-19 00:00:00.000000
Amazon,ok,A,2020-04-20 00:00:00.000000
Amazon,One package of cookies almost completely crushed,A,2020-09-05 00:00:00.000000
Amazon,Great deal for the price just wish they had handled it a bit better during shipping.First 2 shipments were great.  This one...not so much.,A,2021-06-15 00:00:00.000000
Amazon,"Began purchasing these for my family via subscribe & save when prices at the local grocery stores grew a bit too greedy.  They've always arrived fresh, securely packaged and ready for dunking in milk.",A,2023-03-16 00:00:00.000000
Amazon,"If you like your cookies already crumbled, this is for you!",A,2020-04-23 00:00:00.000000
Amazon,Fresh and delicious. Broken cookies not as bad as my previous shipment. Thanks Amazon!,A,2023-03-01 00:00:00.000000
Amazon,"Opened first package STALE threw it away, gave second package to a 19 year old...his comment was I don't know why but they tasted old.... just opened third package because my sugar is low.... STALENot happy! Would like a refund please ate four cookies and now this is going in the garbage as well...I literally just opened a pack from Walmart...thank God not stale and their close to their sell by date....",A,2021-05-17 00:00:00.000000
Amazon,"I love oreos! They taste delicious, but these cookies were all broken!! Like 75% of the cookies were broken in all three packs! They were obviously not handled with care while shipping 🙄",A,2020-08-29 00:00:00.000000
Amazon,"These are choclate flavored crackers with creme in between. If you like cookies they're fine, but these can't be oreos.",A,2021-05-24 00:00:00.000000
Amazon,The Oreos were all cracked into multiple pieces.  I would not buy this again.,A,2021-08-02 00:00:00.000000
Amazon,1st order had damaged cookies and the 2nd order was just as damaged.,A,2021-09-09 00:00:00.000000
Amazon,A classic!,A,2023-01-09 00:00:00.000000
Amazon,I ordered three family size packages and literally every single cookie was broken. I should’ve listened to other reviewers who said the same thing. I won’t be purchasing again.,A,2020-06-18 00:00:00.000000
Amazon,"As soon as I opened the package I checked the expiration dates and all 3 packs of Oreos were expired. Always check for dates I will not be purchasing again, and please do not buy them. Good for the price but you will not be getting anything fresh.",A,2021-12-11 00:00:00.000000
Amazon,One of the nastiest cookies not made in the USA any more but that doesn't mean they  would be any better produced back in the US.🤢🤮,A,2020-07-22 00:00:00.000000
Amazon,Great price once I applied $3:00 coupon . Great product and fresh.,A,2023-01-07 00:00:00.000000
Amazon,At least 1/3 were broken when they arrived. Can't make cute kids items with broken cookies.,A,2021-03-08 00:00:00.000000
Amazon,"Like many other reviewers I found these to be just awful.  They taste, nothing like the Oreos I buy at the grocery store.  They even made me slightly sick.  I threw out two unopened packs and more than half of the remains of the opened one.  Give these a pass, something is very wrong here.",A,2020-05-15 00:00:00.000000
Amazon,Best cookie . Awesome price,A,2022-12-25 00:00:00.000000
Amazon,"VERY DISAPPOINTED IN THESE COOKIES... I'VE ORDERED THEM MANY TIMES AND I KNOW A FRESH PACK WHEN I GET ONE, THEXE COOKIES ALL CRUMBLED, MANY WERE ALREADY CRUMBLED AND ALL OF THEM CRUMBLED AT THE FIRST BITE ... REALLY GLAD I DIDN'T SERVE THESE TO COMPANY.... TASTELESS, MESSEY, CRUMBLED ALL OVER THE PERSON EATING THEM...VERY DISAPPOINTED.",A,2020-04-29 00:00:00.000000
Amazon,"I don't know why, but all packages have broken (on their own!) and begun to taste stale in the present packaging.  Not happy.",A,2020-04-28 00:00:00.000000
Amazon,Creame taste exspired,A,2021-06-29 00:00:00.000000
Amazon,Out of date!,A,2022-10-23 00:00:00.000000
Amazon,Thought I could save a couple bucks doin subscribe and save but not worth it. Oreos don't travel well. Broken and crumbly,A,2022-06-04 00:00:00.000000
Amazon,There wasn't 1 whole cookie in any of the 3 packs,A,2022-08-04 00:00:00.000000
Amazon,"When I ordered 3 packs of family sizes oreos, I only got one oreo, one chips ahoy, and nutter butter.",A,2020-05-06 00:00:00.000000
Amazon,Freshness - fail.Value for money - fail.Received three packages of dry cookies. Most were cracked or broke apart.Has half of the original amount of cream of the original. So disappointed with this product. Shame on Nabisco.,A,2021-08-18 00:00:00.000000
Amazon,Bought these before and had to get them again.,A,2022-09-26 00:00:00.000000
Amazon,the product was super dry  mostly ever cookie was broken.,A,2020-07-13 00:00:00.000000
